0,1,2,3,4
161,ELECTRICAL- CABLES& WIRES,Aerial Bunched Cables for working Voltage up toand Including 1100 Volts ( Test on Conductor ),Tensile test onalumminum conductor,"IS: 10810 (Part 2) ,IS:14255"
162,ELECTRICAL- CABLES& WIRES,Aerial Bunched Cables for working Voltage up toand Including 1100 Volts ( Physical Test on XLPEinsulation ),Elongation test at break,"IS: 14255, 10810 (Part-7)"
163,ELECTRICAL- CABLES& WIRES,Aerial Bunched Cables for working Voltage up toand Including 1100 Volts ( Physical Test on XLPEinsulation ),Hot set test,IS: 10810 (Part -30):IS:14255
164,ELECTRICAL- CABLES& WIRES,Aerial Bunched Cables for working Voltage up toand Including 1100 Volts ( Physical Test on XLPEinsulation ),Shrinkage test,"IS 10810 (Part-12), IS14255"
165,ELECTRICAL- CABLES& WIRES,Aerial Bunched Cables for working Voltage up toand Including 1100 Volts ( Physical Test on XLPEinsulation ),"Volume resistivity at(27 C & 70 C), ohm-cm","IS 10810 (Part 43),IS:14255"
166,ELECTRICAL- CABLES& WIRES,Aerial Bunched Cables for working Voltage up toand Including 1100 Volts ( Physical Test on XLPEinsulation ),Water absorption,"IS 10810 (Part-33), IS14255"
167,ELECTRICAL- CABLES& WIRES,Aerial Bunched Cables for working Voltage up toand Including 1100 Volts ( Test on messengerconductor ),Breaking load tests ofmessenger conductor,"IS 10810 (Part-2), IS14255"
168,ELECTRICAL- CABLES& WIRES,Aerial Bunched Cables for working Voltage up toand Including 1100 Volts ( Test on messengerconductor ),Elongation test ofmessenger conductor,"IS 14255, Cl. 11.3"
169,ELECTRICAL- CABLES& WIRES,Aerial Bunched Cables for working Voltage up toand Including 1100 Volts ( Test on Conductor ),Conductor resistance test(Alluminum conductor &Messenger conductor),"IS 10810 (Part-5), IS14255"
170,ELECTRICAL- CABLES& WIRES,Aerial Bunched Cables for working Voltage up toand Including 1100 Volts (Physical Test on XLPEinsulation ),Test on Complete Cable -Bending Test,IS 14255
171,ELECTRICAL- CABLES& WIRES,Aerial Bunched Cables for working Voltage up toand Including 1100 Volts ( Physical Test on XLPEinsulation ),Carbon black content on PE insulation IS,"IS 10810 (Part-32), IS14255"
172,ELECTRICAL- CABLES& WIRES,Aerial Bunched Cables for working Voltage up toand Including 1100 Volts ( Physical Test on XLPEinsulation ),Carbon Black dispersionon PE insulation IS,"IS 10810 (Part-32), IS14255"
173,ELECTRICAL- CABLES& WIRES,Aerial Bunched Cables for working Voltage up toand Including 1100 Volts ( Physical Test on XLPEinsulation ),Elongation test on PEinsulation,"IS 10810 (Part-7), IS14255"
174,ELECTRICAL- CABLES& WIRES,Aerial Bunched Cables for working Voltage up toand Including 1100 Volts ( Physical Test on XLPEinsulation ),Environmental Stresscracking on PE insulation,"IS 10810 (Part-29), IS14255"
175,ELECTRICAL- CABLES& WIRES,Aerial Bunched Cables for working Voltage up toand Including 1100 Volts ( Physical Test on XLPEinsulation ),Melt Flow Index on PEinsulation (MFI),"IS 10810 (Part-23), IS14255"
176,ELECTRICAL- CABLES& WIRES,Aerial Bunched Cables for working Voltage up toand Including 1100 Volts ( Physical Test on XLPEinsulation ),Tensile strength on PEinsulation,"IS 10810 (Part-7), IS14255"
177,ELECTRICAL- CABLES& WIRES,Aerial Bunched Cables for working Voltage up toand Including 1100 Volts (Physical Test on XLPEinsulation ),Elongation after ageing inair oven,"IS 10810 (Part-11), IS14255)"
178,ELECTRICAL- CABLES& WIRES,Aerial Bunched Cables for working Voltage up toand Including 1100 Volts (Physical Test on XLPEinsulation ),High voltage test,IS 10810 (Part-45):IS:14255
179,ELECTRICAL- CABLES& WIRES,Aerial Bunched Cables for working Voltage up toand Including 1100 Volts (Physical Test on XLPEinsulation),Vicat softening point on PE insulation,"IS 10810 (Part-22), IS14255"
180,ELECTRICAL- CABLES& WIRES,Aerial bunched cables for working voltage up toand including 1100 volts cables,a) Tensile Strength afterageing in air oven,"IS 10810 (Part-11),IS:14255"
181,ELECTRICAL- CABLES& WIRES,Cross- Linked Polyethylene (XLPE) insulated Thrmoplastic Sheathed cables for workingvoltage upto and including 1100 volts,Elongation on Insulation,"IS 10810 (Part-7), IS 7098(Part-1)"
182,ELECTRICAL- CABLES& WIRES,Cross-Linked Polyethylene (XLPE) Insulated Thermoplastic Sheathed Cables for Working Voltages up to and including 1100 Volts,Ageing in air oven on Insulation (elongation),"IS 10810 (Part 11),IS:7098 (Part-1)"
183,ELECTRICAL- CABLES& WIRES,Cross-Linked Polyethylene (XLPE) Insulated Thermoplastic Sheathed Cables for Working Voltages up to and including 1100 Volts,Ageing in air oven oninsulation (Tensile Strength),"IS 10810 (Part 11),IS:7098 (Part-1)"
184,ELECTRICAL- CABLES& WIRES,Cross-Linked Polyethylene (XLPE) Insulated Thermoplastic Sheathed Cables for Working Voltages up to and including 1100 Volts,Ageing in air oven onsheath (elongation),"IS 10810 (Part 11),IS:7098 (Part-1)"
185,ELECTRICAL- CABLES& WIRES,Cross-Linked Polyethylene (XLPE) Insulated Thermoplastic Sheathed Cables for Working Voltages up to and including 1100 Volts,Ageing in air oven onsheath (Tensile Strength),"IS 10810 (Part 11),IS:7098 (Part-1)"
186,ELECTRICAL- CABLES& WIRES,Cross-Linked Polyethylene (XLPE) Insulated Thermoplastic Sheathed Cables for Working Voltages up to and including 1100 Volts,Annealing test (Copper Conductor Only,"IS 10810 (Part 1), IS:7098(Part-1)"
187,ELECTRICAL- CABLES& WIRES,Cross-Linked Polyethylene (XLPE) Insulated Thermoplastic Sheathed Cables for Working Voltages up to and including 1100 Volts,"Armour Coverage Percentage,","IS 7098 (Part-1), Cl.13.1.2"
188,ELECTRICAL- CABLES& WIRES,Cross-Linked Polyethylene (XLPE) Insulated Thermoplastic Sheathed Cables for Working Voltages up to and including 1100 Volts,Cold bend test,IS 10810 (Part 20)IS:7098 (Part-1)
189,ELECTRICAL- CABLES& WIRES,Cross-Linked Polyethylene (XLPE) Insulated Thermoplastic Sheathed Cables for Working Voltages up to and including 1100 Volts,Cold impact test,"IS 10810 (Part 21),IS:7098 (Part-1)"
190,ELECTRICAL- CABLES& WIRES,Cross-Linked Polyethylene (XLPE) Insulated Thermoplastic Sheathed Cables for Working Voltages up to and including 1100 Volts,Conductor Resistance,"IS 10810 (Part 5), IS:7098(Part-1)"
191,ELECTRICAL- CABLES& WIRES,Cross-Linked Polyethylene (XLPE) Insulated Thermoplastic Sheathed Cables for Working Voltages up to and including 1100 Volts,Dimension for Armouring Material (Strip & Wire),"IS 10810 (Part 36),IS:7098 (Part-1)"
192,ELECTRICAL- CABLES& WIRES,Cross-Linked Polyethylene (XLPE) Insulated Thermoplastic Sheathed Cables for Working Voltages up to and including 1100 Volts,Elongation on sheath,"IS 10810 (Part-7), IS:7098(Part-1)"
193,ELECTRICAL- CABLES& WIRES,Cross-Linked Polyethylene (XLPE) Insulated Thermoplastic Sheathed Cables for Working Voltages up to and including 1100 Volts,Elongation test armouring,"IS: 10810 (Part- 37),IS:7098 (Part-1)"
194,ELECTRICAL- CABLES& WIRES,Cross-Linked Polyethylene (XLPE) Insulated Thermoplastic Sheathed Cables for Working Voltages up to and including 1100 Volts,Flame retardance test onsingle cable,IS: 10810 (Part- 61):IS:7098 (Part-1)
195,ELECTRICAL- CABLES& WIRES,Cross-Linked Polyethylene (XLPE) Insulated Thermoplastic Sheathed Cables for Working Voltages up to and including 1100 Volts,Flame retardation test onbunched cable,IS 10810 (Part-62):1993 IS:7098 (Part-1)
196,ELECTRICAL- CABLES& WIRES,Cross-Linked Polyethylene (XLPE) Insulated Thermoplastic Sheathed Cables for Working Voltages up to and including 1100 Volts,ammability test,"IS 10810 (Part 53),IS:7098 (Part-1)"
197,ELECTRICAL- CABLES& WIRES,Cross-Linked Polyethylene (XLPE) Insulated Thermoplastic Sheathed Cables for Working Voltages up to and including 1100 Volts,Halogen acid gasevolution,"IS: 10810 (Part- 59),IS:7098 (Part-1)"
198,ELECTRICAL- CABLES& WIRES,Cross-Linked Polyethylene (XLPE) Insulated Thermoplastic Sheathed Cables for Working Voltages up to and including 1100 Volts,Heat shock test,"IS 10810 (Part 14),IS:7098 (Part-1)"
199,ELECTRICAL- CABLES& WIRES,Cross-Linked Polyethylene (XLPE) Insulated Thermoplastic Sheathed Cables for Working Voltages up to and including 1100 Volts,High voltage test at roomtemp,IS 10810 (Part 45)IS:7098 (Part-1)
200,ELECTRICAL- CABLES& WIRES,Cross-Linked Polyethylene (XLPE) Insulated Thermoplastic Sheathed Cables for Working Voltages up to and including 1100 Volts,Hot deformation test,"IS 10810 (Part 15),IS:7098 (Part-1)"
201,ELECTRICAL- CABLES& WIRES,Cross-Linked Polyethylene (XLPE) Insulated Thermoplastic Sheathed Cables for Working Voltages up to and including 1100 Volts,Hot set test,IS 10810 (Part 30)IS:7098 (Part-1)
202,ELECTRICAL- CABLES& WIRES,Cross-Linked Polyethylene (XLPE) Insulated Thermoplastic Sheathed Cables for Working Voltages up to and including 1100 Volts,Loss of mass test,"IS 10810 (Part 10),IS:7098 (Part-1)"
203,ELECTRICAL- CABLES& WIRES,Cross-Linked Polyethylene (XLPE) Insulated Thermoplastic Sheathed Cables for Working Voltages up to and including 1100 Volts,Mass of zinc coating (Strip& Wires),"IS: 10810 (Part- 41),IS:7098 (Part-1)"
204,ELECTRICAL- CABLES& WIRES,Cross-Linked Polyethylene (XLPE) Insulated Thermoplastic Sheathed Cables for Working Voltages up to and including 1100 Volts,Oxygen Index Test,"IS 10810 (Part- 58), 7098(Part-1)"
205,ELECTRICAL- CABLES& WIRES,Cross-Linked Polyethylene (XLPE) Insulated Thermoplastic Sheathed Cables for Working Voltages up to and including 1100 Volts,Resistivity test ofarmouring (Wire/Strips) &Armouring Resistance,IS: 10810 (Part- 42)IS:7098 (Part-1)
206,ELECTRICAL- CABLES& WIRES,Cross-Linked Polyethylene (XLPE) Insulated Thermoplastic Sheathed Cables for Working Voltages up to and including 1100 Volts,Shrinkage test (Insulation& Sheath),IS 10810 (Part 12)IS:7098 (Part-1)
207,ELECTRICAL- CABLES& WIRES,Cross-Linked Polyethylene (XLPE) Insulated Thermoplastic Sheathed Cables for Working Voltages up to and including 1100 Volts,Smoke density test,ASTM-D2843 IS:7098(Part-1)
208,ELECTRICAL- CABLES& WIRES,Cross-Linked Polyethylene (XLPE) Insulated Thermoplastic Sheathed Cables for Working Voltages up to and including 1100 Volts,Temperature Index Test,"IS 10810 (Part- 64),IS:7098 (Part-1)"
209,ELECTRICAL- CABLES& WIRES,Cross-Linked Polyethylene (XLPE) Insulated Thermoplastic Sheathed Cables for Working Voltages up to and including 1100 Volts,Tensile strength of Armouring (Strip & Wires),"IS 10810 (Part-37), IS7098 (Part-1)"
210,ELECTRICAL- CABLES& WIRES,Cross-Linked Polyethylene (XLPE) Insulated Thermoplastic Sheathed Cables for Working Voltages up to and including 1100 Volts,Tensile strength on Insulation,"IS 10810 (Part 7), IS:7098(Part-1)"
